seed,value,params,trial_number,batch_size,n_steps,gamma,lr,ent_coef,cliprange,noptepochs,lamdba,max_grad_norm,vf_coef,cliprange_vf
0,18.0,"{'gamma': 0.98, 'lr': 0.0012313369320637653, 'tau': 0.0017854215692923465, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 1123, 'train_freq': 428, 'gradient_steps': 10, 'ent_coef': 0.01, 'net_arch': 'small'}",0,128,,0.98,0.0012313369320637653,0.01,,,,,,
0,20.0,"{'gamma': 0.99, 'lr': 0.3920396546779894, 'tau': 0.03641309669445939, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 5590, 'train_freq': 623, 'gradient_steps': 100, 'ent_coef': 0.05, 'net_arch': 'small'}",1,32,,0.99,0.3920396546779894,0.05,,,,,,
0,6.0,"{'gamma': 0.99, 'lr': 0.0001059028298798439, 'tau': 0.05520870532754203, 'batch_size': 512, 'buffer_size': 10000, 'learning_starts': 9593, 'train_freq': 441, 'gradient_steps': 1, 'ent_coef': 1.0, 'net_arch': 'small'}",2,512,,0.99,0.0001059028298798439,1.0,,,,,,
0,12.0,"{'gamma': 0.9, 'lr': 0.006377922932809132, 'tau': 0.005166702158026632, 'batch_size': 512, 'buffer_size': 100000, 'learning_starts': 5394, 'train_freq': 610, 'gradient_steps': 1, 'ent_coef': 0.05, 'net_arch': 'big'}",3,512,,0.9,0.006377922932809132,0.05,,,,,,
0,-14.0,"{'gamma': 0.9999, 'lr': 0.0002846789595628602, 'tau': 0.001037599737265148, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 1834, 'train_freq': 848, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",4,32,,0.9999,0.0002846789595628602,0.5,,,,,,
0,-6.0,"{'gamma': 0.98, 'lr': 0.00035783029702996763, 'tau': 0.29408229165573896, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 478, 'train_freq': 321, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'big'}",5,32,,0.98,0.00035783029702996763,0.1,,,,,,
0,-18.0,"{'gamma': 0.995, 'lr': 0.027286139473823568, 'tau': 0.04413690047656089, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8891, 'train_freq': 990, 'gradient_steps': 1, 'ent_coef': 1.0, 'net_arch': 'medium'}",6,32,,0.995,0.027286139473823568,1.0,,,,,,
0,-18.0,"{'gamma': 0.999, 'lr': 0.0010296302025558683, 'tau': 0.14457018671287902, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 5829, 'train_freq': 829, 'gradient_steps': 10, 'ent_coef': 0.001, 'net_arch': 'small'}",7,128,,0.999,0.0010296302025558683,0.001,,,,,,
0,28.0,"{'gamma': 0.99, 'lr': 0.0007066078614827478, 'tau': 0.9701910367861053, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 5963, 'train_freq': 845, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'small'}",8,32,,0.99,0.0007066078614827478,0.05,,,,,,
0,16.0,"{'gamma': 0.95, 'lr': 0.045622740752189854, 'tau': 0.0014795465770434991, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 7503, 'train_freq': 182, 'gradient_steps': 100, 'ent_coef': 0.05, 'net_arch': 'big'}",9,128,,0.95,0.045622740752189854,0.05,,,,,,
0,42.0,"{'gamma': 0.9999, 'lr': 0.004620757613201598, 'tau': 0.011783436566729843, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 5181, 'train_freq': 442, 'gradient_steps': 100, 'ent_coef': 'auto', 'net_arch': 'medium', 'target_entropy': -1}",10,256,,0.9999,0.004620757613201598,auto,,,,,,
0,20.0,"{'gamma': 0.9999, 'lr': 0.8582426619729036, 'tau': 0.39054339165083696, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 211, 'train_freq': 879, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'big'}",11,256,,0.9999,0.8582426619729036,1.0,,,,,,
0,-6.0,"{'gamma': 0.99, 'lr': 1.7945526061511615e-05, 'tau': 0.003958798536931695, 'batch_size': 16, 'buffer_size': 10000, 'learning_starts': 7913, 'train_freq': 81, 'gradient_steps': 300, 'ent_coef': 0.001, 'net_arch': 'medium'}",12,16,,0.99,1.7945526061511615e-05,0.001,,,,,,
0,26.0,"{'gamma': 0.995, 'lr': 0.13118539970685122, 'tau': 0.0001097901705487014, 'batch_size': 16, 'buffer_size': 10000, 'learning_starts': 9474, 'train_freq': 143, 'gradient_steps': 1, 'ent_coef': 1.0, 'net_arch': 'medium'}",13,16,,0.995,0.13118539970685122,1.0,,,,,,
0,32.0,"{'gamma': 0.999, 'lr': 1.6543476743776933e-05, 'tau': 0.17283828508746402, 'batch_size': 16, 'buffer_size': 100000, 'learning_starts': 9329, 'train_freq': 990, 'gradient_steps': 10, 'ent_coef': 0.001, 'net_arch': 'medium'}",14,16,,0.999,1.6543476743776933e-05,0.001,,,,,,
0,36.0,"{'gamma': 0.999, 'lr': 0.0418459495465907, 'tau': 0.00011820375399491165, 'batch_size': 16, 'buffer_size': 100000, 'learning_starts': 9818, 'train_freq': 966, 'gradient_steps': 10, 'ent_coef': 0.001, 'net_arch': 'medium'}",15,16,,0.999,0.0418459495465907,0.001,,,,,,
0,20.0,"{'gamma': 0.999, 'lr': 0.013406931569388662, 'tau': 0.0857705988027733, 'batch_size': 64, 'buffer_size': 100000, 'learning_starts': 7789, 'train_freq': 978, 'gradient_steps': 10, 'ent_coef': 0.001, 'net_arch': 'medium'}",16,64,,0.999,0.013406931569388662,0.001,,,,,,
0,20.0,"{'gamma': 0.995, 'lr': 0.024583658090031348, 'tau': 0.05701088467379616, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 7522, 'train_freq': 968, 'gradient_steps': 10, 'ent_coef': 0.001, 'net_arch': 'medium'}",17,64,,0.995,0.024583658090031348,0.001,,,,,,
0,10.0,"{'gamma': 0.995, 'lr': 0.010719504818464997, 'tau': 0.04774461410743532, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 3241, 'train_freq': 720, 'gradient_steps': 1, 'ent_coef': 0.001, 'net_arch': 'medium'}",18,64,,0.995,0.010719504818464997,0.001,,,,,,
0,32.0,"{'gamma': 0.995, 'lr': 1.5321206648172293e-05, 'tau': 0.016868158951866854, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 3348, 'train_freq': 701, 'gradient_steps': 1, 'ent_coef': 1.0, 'net_arch': 'small'}",19,128,,0.995,1.5321206648172293e-05,1.0,,,,,,
0,32.0,"{'gamma': 0.995, 'lr': 0.0018811937002368563, 'tau': 0.943360867715433, 'batch_size': 128, 'buffer_size': 10000, 'learning_starts': 3046, 'train_freq': 707, 'gradient_steps': 1, 'ent_coef': 0.1, 'net_arch': 'small'}",20,128,,0.995,0.0018811937002368563,0.1,,,,,,
0,20.0,"{'gamma': 0.95, 'lr': 4.055362952151819e-05, 'tau': 0.01366126265700244, 'batch_size': 128, 'buffer_size': 10000, 'learning_starts': 3421, 'train_freq': 724, 'gradient_steps': 1, 'ent_coef': 0.5, 'net_arch': 'small'}",21,128,,0.95,4.055362952151819e-05,0.5,,,,,,
0,-26.0,"{'gamma': 0.95, 'lr': 0.0019493977256056822, 'tau': 0.7422165440170932, 'batch_size': 128, 'buffer_size': 10000, 'learning_starts': 6720, 'train_freq': 780, 'gradient_steps': 300, 'ent_coef': 'auto', 'net_arch': 'small', 'target_entropy': 'auto'}",22,128,,0.95,0.0019493977256056822,auto,,,,,,
0,,"{'gamma': 0.95, 'lr': 0.15449342332820185, 'tau': 0.17030619458478502, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 6739, 'train_freq': 878, 'gradient_steps': 300, 'ent_coef': 'auto', 'net_arch': 'small', 'target_entropy': -10}",23,128,,0.95,0.15449342332820185,auto,,,,,,
0,30.0,"{'gamma': 0.9999, 'lr': 0.00018516549691904082, 'tau': 0.0006496355223884995, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 4277, 'train_freq': 829, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",24,32,,0.9999,0.00018516549691904082,0.5,,,,,,
0,24.0,"{'gamma': 0.9999, 'lr': 0.00017688134502768398, 'tau': 0.0004437598395790642, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 2004, 'train_freq': 838, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",25,32,,0.9999,0.00017688134502768398,0.5,,,,,,
0,-14.0,"{'gamma': 0.9, 'lr': 0.0003984974316291556, 'tau': 0.0002478528961609148, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 1658, 'train_freq': 901, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",26,32,,0.9,0.0003984974316291556,0.5,,,,,,
0,38.0,"{'gamma': 0.9, 'lr': 0.0006829093944091584, 'tau': 0.1466929606602423, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 6677, 'train_freq': 904, 'gradient_steps': 10, 'ent_coef': 0.01, 'net_arch': 'big'}",27,32,,0.9,0.0006829093944091584,0.01,,,,,,
0,30.0,"{'gamma': 0.95, 'lr': 0.002000932617756185, 'tau': 0.15869061961962683, 'batch_size': 128, 'buffer_size': 10000, 'learning_starts': 6438, 'train_freq': 914, 'gradient_steps': 300, 'ent_coef': 'auto', 'net_arch': 'small', 'target_entropy': 'auto'}",28,128,,0.95,0.002000932617756185,auto,,,,,,
0,14.0,"{'gamma': 0.95, 'lr': 0.003260699504683707, 'tau': 0.44219659176851717, 'batch_size': 128, 'buffer_size': 10000, 'learning_starts': 6549, 'train_freq': 570, 'gradient_steps': 300, 'ent_coef': 'auto', 'net_arch': 'small', 'target_entropy': 'auto'}",29,128,,0.95,0.003260699504683707,auto,,,,,,
0,,"{'gamma': 0.999, 'lr': 0.0874024926459142, 'tau': 0.5281948641457438, 'batch_size': 128, 'buffer_size': 10000, 'learning_starts': 8948, 'train_freq': 585, 'gradient_steps': 300, 'ent_coef': 'auto', 'net_arch': 'small', 'target_entropy': 'auto'}",30,128,,0.999,0.0874024926459142,auto,,,,,,
0,50.0,"{'gamma': 0.95, 'lr': 0.0031814061368482904, 'tau': 0.501125509853024, 'batch_size': 128, 'buffer_size': 10000, 'learning_starts': 8625, 'train_freq': 621, 'gradient_steps': 300, 'ent_coef': 'auto', 'net_arch': 'small', 'target_entropy': 'auto'}",31,128,,0.95,0.0031814061368482904,auto,,,,,,
0,,"{'gamma': 0.999, 'lr': 0.1495163881050006, 'tau': 0.0232632930647598, 'batch_size': 128, 'buffer_size': 10000, 'learning_starts': 8445, 'train_freq': 763, 'gradient_steps': 300, 'ent_coef': 'auto', 'net_arch': 'small', 'target_entropy': -20}",32,128,,0.999,0.1495163881050006,auto,,,,,,
0,26.0,"{'gamma': 0.999, 'lr': 0.1224704028733455, 'tau': 0.02425695892277505, 'batch_size': 128, 'buffer_size': 10000, 'learning_starts': 4558, 'train_freq': 775, 'gradient_steps': 10, 'ent_coef': 0.01, 'net_arch': 'small'}",33,128,,0.999,0.1224704028733455,0.01,,,,,,
0,36.0,"{'gamma': 0.98, 'lr': 0.0012002422189249502, 'tau': 0.004578018733005737, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8613, 'train_freq': 771, 'gradient_steps': 300, 'ent_coef': 'auto', 'net_arch': 'small', 'target_entropy': -100}",34,32,,0.98,0.0012002422189249502,auto,,,,,,
0,12.0,"{'gamma': 0.9999, 'lr': 0.0010712636028017287, 'tau': 0.10970919523908249, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 4313, 'train_freq': 791, 'gradient_steps': 10, 'ent_coef': 0.5, 'net_arch': 'small'}",35,32,,0.9999,0.0010712636028017287,0.5,,,,,,
0,34.0,"{'gamma': 0.999, 'lr': 0.00028282501309174725, 'tau': 0.2598292969344639, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 6063, 'train_freq': 932, 'gradient_steps': 100, 'ent_coef': 1.0, 'net_arch': 'small'}",36,512,,0.999,0.00028282501309174725,1.0,,,,,,
0,18.0,"{'gamma': 0.995, 'lr': 7.943570890300837e-05, 'tau': 0.023644357373809564, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 7089, 'train_freq': 661, 'gradient_steps': 1, 'ent_coef': 1.0, 'net_arch': 'small'}",37,256,,0.995,7.943570890300837e-05,1.0,,,,,,
0,-30.0,"{'gamma': 0.98, 'lr': 7.138939102685475e-05, 'tau': 0.08355761672571722, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8686, 'train_freq': 999, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'big'}",38,32,,0.98,7.138939102685475e-05,0.1,,,,,,
0,12.0,"{'gamma': 0.98, 'lr': 0.008369122239320853, 'tau': 0.07538268681352807, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 8599, 'train_freq': 332, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'medium'}",39,512,,0.98,0.008369122239320853,0.1,,,,,,
0,20.0,"{'gamma': 0.98, 'lr': 0.12674598881452454, 'tau': 0.6659032259372663, 'batch_size': 128, 'buffer_size': 100000, 'learning_starts': 8239, 'train_freq': 947, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'big'}",40,128,,0.98,0.12674598881452454,0.1,,,,,,
0,-2.0,"{'gamma': 0.98, 'lr': 0.0202085315751924, 'tau': 0.03786615837960055, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8960, 'train_freq': 549, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'small'}",41,32,,0.98,0.0202085315751924,0.1,,,,,,
0,18.0,"{'gamma': 0.98, 'lr': 4.987901900332881e-05, 'tau': 0.2805275192736391, 'batch_size': 128, 'buffer_size': 10000, 'learning_starts': 9979, 'train_freq': 808, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'big'}",42,128,,0.98,4.987901900332881e-05,0.1,,,,,,
0,-26.0,"{'gamma': 0.95, 'lr': 0.005893294434769877, 'tau': 0.00819953801232381, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 5592, 'train_freq': 870, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'small'}",43,32,,0.95,0.005893294434769877,0.05,,,,,,
0,18.0,"{'gamma': 0.95, 'lr': 0.005623092377328099, 'tau': 0.002729426403362293, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 5779, 'train_freq': 995, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'small'}",44,32,,0.95,0.005623092377328099,0.05,,,,,,
0,20.0,"{'gamma': 0.95, 'lr': 0.06842483677033968, 'tau': 0.007705821085800568, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 4923, 'train_freq': 879, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'small'}",45,32,,0.95,0.06842483677033968,0.05,,,,,,
0,-26.0,"{'gamma': 0.95, 'lr': 0.001886010654927906, 'tau': 0.0072431888637997785, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 7039, 'train_freq': 996, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'small'}",46,32,,0.95,0.001886010654927906,0.05,,,,,,
0,-2.0,"{'gamma': 0.95, 'lr': 0.0018479043236273574, 'tau': 0.006799235318680256, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 7216, 'train_freq': 992, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'small'}",47,32,,0.95,0.0018479043236273574,0.05,,,,,,
0,2.0,"{'gamma': 0.95, 'lr': 0.015854896379737308, 'tau': 0.02509774408176808, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8228, 'train_freq': 870, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'small'}",48,32,,0.95,0.015854896379737308,0.05,,,,,,
0,26.0,"{'lr': 0.32644169731928097, 'gamma': 0.95, 'tau': 0.002661051920939935, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 5403, 'train_freq': 921, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'medium'}",49,32,,0.95,0.32644169731928097,0.05,,,,,,
0,16.0,"{'gamma': 0.99, 'lr': 0.0331067103141808, 'tau': 0.009184801569491287, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 7119, 'train_freq': 999, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'big'}",50,32,,0.99,0.0331067103141808,0.05,,,,,,
0,24.0,"{'gamma': 0.95, 'lr': 0.006506757315277252, 'tau': 0.01779877369795475, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 9233, 'train_freq': 999, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'small'}",51,32,,0.95,0.006506757315277252,1.0,,,,,,
0,20.0,"{'gamma': 0.95, 'lr': 0.00603329991237927, 'tau': 0.0014154546825642792, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 9069, 'train_freq': 945, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'small'}",52,32,,0.95,0.00603329991237927,1.0,,,,,,
0,-12.0,"{'gamma': 0.95, 'lr': 0.007081106848804119, 'tau': 0.001756945328077846, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 9155, 'train_freq': 941, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'small'}",53,32,,0.95,0.007081106848804119,1.0,,,,,,
0,22.0,"{'gamma': 0.95, 'lr': 0.006978426234973325, 'tau': 0.0016335077373128264, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 6760, 'train_freq': 944, 'gradient_steps': 300, 'ent_coef': 1.0, 'net_arch': 'small'}",54,32,,0.95,0.006978426234973325,1.0,,,,,,
0,42.0,"{'gamma': 0.95, 'lr': 0.0006285921814764461, 'tau': 0.001268907677704874, 'batch_size': 32, 'buffer_size': 100000, 'learning_starts': 6134, 'train_freq': 946, 'gradient_steps': 300, 'ent_coef': 0.05, 'net_arch': 'medium'}",55,32,,0.95,0.0006285921814764461,0.05,,,,,,
0,32.0,"{'gamma': 0.95, 'lr': 0.0035830529455969278, 'tau': 0.011170148193626155, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 6169, 'train_freq': 479, 'gradient_steps': 1, 'ent_coef': 0.05, 'net_arch': 'medium'}",56,256,,0.95,0.0035830529455969278,0.05,,,,,,
0,26.0,"{'gamma': 0.999, 'lr': 0.0007116361935307705, 'tau': 0.06605518809750904, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 6032, 'train_freq': 753, 'gradient_steps': 1, 'ent_coef': 0.001, 'net_arch': 'small'}",57,256,,0.999,0.0007116361935307705,0.001,,,,,,
0,20.0,"{'gamma': 0.999, 'lr': 0.0005268873995108223, 'tau': 0.03886937837374973, 'batch_size': 256, 'buffer_size': 100000, 'learning_starts': 5896, 'train_freq': 852, 'gradient_steps': 1, 'ent_coef': 0.001, 'net_arch': 'medium'}",58,256,,0.999,0.0005268873995108223,0.001,,,,,,
0,26.0,"{'gamma': 0.999, 'lr': 0.003505939273560102, 'tau': 0.07596958123270948, 'batch_size': 256, 'buffer_size': 1000000, 'learning_starts': 5635, 'train_freq': 867, 'gradient_steps': 1, 'ent_coef': 0.001, 'net_arch': 'small'}",59,256,,0.999,0.003505939273560102,0.001,,,,,,
0,-26.0,"{'gamma': 0.999, 'lr': 0.0014874010393292468, 'tau': 0.03893373948387808, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 5062, 'train_freq': 855, 'gradient_steps': 10, 'ent_coef': 0.001, 'net_arch': 'small'}",60,64,,0.999,0.0014874010393292468,0.001,,,,,,
0,16.0,"{'gamma': 0.995, 'lr': 0.011435560926846427, 'tau': 0.037730488371144684, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 5090, 'train_freq': 856, 'gradient_steps': 10, 'ent_coef': 'auto', 'net_arch': 'small', 'target_entropy': -20}",61,64,,0.995,0.011435560926846427,auto,,,,,,
0,6.0,"{'lr': 0.0022546929181453492, 'gamma': 0.995, 'tau': 0.03813100632392696, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 7729, 'train_freq': 825, 'gradient_steps': 10, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -20}",62,64,,0.995,0.0022546929181453492,auto,,,,,,
0,26.0,"{'gamma': 0.995, 'lr': 0.0018418089997653524, 'tau': 0.1013637265188278, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 7696, 'train_freq': 892, 'gradient_steps': 10, 'ent_coef': 'auto', 'net_arch': 'big', 'target_entropy': -10}",63,64,,0.995,0.0018418089997653524,auto,,,,,,
0,38.0,"{'gamma': 0.99, 'lr': 0.0019076151898984543, 'tau': 0.11290527547994292, 'batch_size': 16, 'buffer_size': 10000, 'learning_starts': 7430, 'train_freq': 664, 'gradient_steps': 10, 'ent_coef': 0.01, 'net_arch': 'big'}",64,16,,0.99,0.0019076151898984543,0.01,,,,,,
0,24.0,"{'gamma': 0.99, 'lr': 0.0019475456140902422, 'tau': 0.005916860746844851, 'batch_size': 64, 'buffer_size': 10000, 'learning_starts': 7627, 'train_freq': 808, 'gradient_steps': 10, 'ent_coef': 0.01, 'net_arch': 'big'}",65,64,,0.99,0.0019475456140902422,0.01,,,,,,
0,26.0,"{'gamma': 0.99, 'lr': 0.05941457045711257, 'tau': 0.003191885677160983, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 3839, 'train_freq': 822, 'gradient_steps': 10, 'ent_coef': 0.01, 'net_arch': 'big'}",66,64,,0.99,0.05941457045711257,0.01,,,,,,
0,26.0,"{'gamma': 0.999, 'lr': 2.5886742357891558e-05, 'tau': 0.0061167159400984696, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 4766, 'train_freq': 807, 'gradient_steps': 10, 'ent_coef': 0.001, 'net_arch': 'small'}",67,64,,0.999,2.5886742357891558e-05,0.001,,,,,,
0,20.0,"{'gamma': 0.999, 'lr': 0.0010145692331802979, 'tau': 0.015769290569282914, 'batch_size': 64, 'buffer_size': 1000000, 'learning_starts': 4787, 'train_freq': 748, 'gradient_steps': 10, 'ent_coef': 0.001, 'net_arch': 'small'}",68,64,,0.999,0.0010145692331802979,0.001,,,,,,
0,38.0,"{'gamma': 0.999, 'lr': 0.0009395375841683204, 'tau': 0.01775602799192338, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 4681, 'train_freq': 744, 'gradient_steps': 10, 'ent_coef': 0.001, 'net_arch': 'small'}",69,128,,0.999,0.0009395375841683204,0.001,,,,,,
0,28.0,"{'gamma': 0.999, 'lr': 0.0010649534599480375, 'tau': 0.05133193925651908, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 4901, 'train_freq': 745, 'gradient_steps': 10, 'ent_coef': 0.001, 'net_arch': 'small'}",70,128,,0.999,0.0010649534599480375,0.001,,,,,,
0,50.0,"{'gamma': 0.9, 'lr': 0.00030677672110621416, 'tau': 0.227672941829797, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 5353, 'train_freq': 758, 'gradient_steps': 300, 'ent_coef': 0.001, 'net_arch': 'small'}",71,128,,0.9,0.00030677672110621416,0.001,,,,,,
0,2.0,"{'gamma': 0.9, 'lr': 0.0002772457373545363, 'tau': 0.2310226504715017, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 6841, 'train_freq': 892, 'gradient_steps': 300, 'ent_coef': 0.001, 'net_arch': 'small'}",72,128,,0.9,0.0002772457373545363,0.001,,,,,,
0,38.0,"{'gamma': 0.9, 'lr': 0.00021334809686226894, 'tau': 0.21245199273251442, 'batch_size': 128, 'buffer_size': 1000000, 'learning_starts': 9627, 'train_freq': 967, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'small'}",73,128,,0.9,0.00021334809686226894,0.1,,,,,,
0,10.0,"{'gamma': 0.9, 'lr': 0.00011739602236706684, 'tau': 0.2198375435538307, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 9674, 'train_freq': 896, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'small'}",74,512,,0.9,0.00011739602236706684,0.1,,,,,,
0,26.0,"{'gamma': 0.98, 'lr': 0.00040573868598101363, 'tau': 0.7335980142160456, 'batch_size': 16, 'buffer_size': 1000000, 'learning_starts': 6902, 'train_freq': 970, 'gradient_steps': 300, 'ent_coef': 0.1, 'net_arch': 'small'}",75,16,,0.98,0.00040573868598101363,0.1,,,,,,
0,20.0,"{'gamma': 0.98, 'lr': 0.00013084455266107573, 'tau': 0.029331449614145137, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 6386, 'train_freq': 970, 'gradient_steps': 1, 'ent_coef': 0.1, 'net_arch': 'medium'}",76,512,,0.98,0.00013084455266107573,0.1,,,,,,
0,20.0,"{'gamma': 0.9, 'lr': 0.00014330410777295782, 'tau': 0.818816268890635, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 1009, 'train_freq': 909, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",77,32,,0.9,0.00014330410777295782,0.5,,,,,,
0,30.0,"{'gamma': 0.9999, 'lr': 0.00012281186709044037, 'tau': 0.0009565992676609203, 'batch_size': 512, 'buffer_size': 1000000, 'learning_starts': 554, 'train_freq': 905, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",78,512,,0.9999,0.00012281186709044037,0.5,,,,,,
0,-30.0,"{'gamma': 0.9, 'lr': 0.004376469746622152, 'tau': 0.12708295578112866, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 2245, 'train_freq': 913, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",79,32,,0.9,0.004376469746622152,0.5,,,,,,
0,28.0,"{'gamma': 0.9, 'lr': 0.004269725030475264, 'tau': 0.0002455089735177877, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 1300, 'train_freq': 348, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",80,32,,0.9,0.004269725030475264,0.5,,,,,,
0,50.0,"{'gamma': 0.9, 'lr': 7.544510805750952e-05, 'tau': 0.3612699150182182, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 2632, 'train_freq': 845, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",81,32,,0.9,7.544510805750952e-05,0.5,,,,,,
0,-26.0,"{'gamma': 0.9999, 'lr': 0.0027509831985493972, 'tau': 0.0005542077446381118, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8051, 'train_freq': 665, 'gradient_steps': 100, 'ent_coef': 0.5, 'net_arch': 'big'}",82,32,,0.9999,0.0027509831985493972,0.5,,,,,,
0,26.0,"{'gamma': 0.995, 'lr': 0.0014002420419022429, 'tau': 0.0002981207099202539, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8224, 'train_freq': 786, 'gradient_steps': 100, 'ent_coef': 0.05, 'net_arch': 'medium'}",83,32,,0.995,0.0014002420419022429,0.05,,,,,,
0,-14.0,"{'gamma': 0.995, 'lr': 0.0014709878262155953, 'tau': 0.13261111663232508, 'batch_size': 32, 'buffer_size': 1000000, 'learning_starts': 8192, 'train_freq': 998, 'gradient_steps': 100, 'ent_coef': 0.05, 'net_arch': 'medium'}",84,32,,0.995,0.0014709878262155953,0.05,,,,,,
